timestamp_utc,cache_key,model,subdir
2026-09-01T04:12:34.233091+00:00,2024_ld-v-green_orderA_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:12:53.525385+00:00,2024_ld-v-green_orderB_explicit_mft_neutral_explicit_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:13:12.064825+00:00,2024_lab-v-con_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:13:34.357448+00:00,2024_lab-v-con_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:13:53.480160+00:00,2024_lab-v-reform_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:14:14.421510+00:00,2024_lab-v-reform_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:14:34.802998+00:00,2024_lab-v-ld_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:15:05.454510+00:00,2024_lab-v-ld_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:15:19.145648+00:00,2024_lab-v-green_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:15:54.750587+00:00,2024_lab-v-green_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:16:17.515959+00:00,2024_con-v-reform_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:16:43.390421+00:00,2024_con-v-reform_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:17:06.522000+00:00,2024_con-v-ld_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:17:27.120990+00:00,2024_con-v-ld_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:17:43.344840+00:00,2024_con-v-green_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:17:55.317001+00:00,2024_con-v-green_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:18:13.374292+00:00,2024_reform-v-ld_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:18:32.544623+00:00,2024_reform-v-ld_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:18:45.674947+00:00,2024_reform-v-green_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:18:59.713622+00:00,2024_reform-v-green_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:19:18.930095+00:00,2024_ld-v-green_orderA_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:19:38.697089+00:00,2024_ld-v-green_orderB_explicit_mft_neutral_explicit_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:20:08.311135+00:00,2024_lab-v-con_orderA_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:20:42.757395+00:00,2024_lab-v-con_orderB_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:21:03.769341+00:00,2024_lab-v-reform_orderA_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:21:37.855980+00:00,2024_lab-v-reform_orderB_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:22:01.292184+00:00,2024_lab-v-ld_orderA_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:22:21.904103+00:00,2024_lab-v-ld_orderB_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:22:39.290076+00:00,2024_lab-v-green_orderA_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:22:57.272387+00:00,2024_lab-v-green_orderB_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:23:26.413309+00:00,2024_con-v-reform_orderA_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:23:57.583381+00:00,2024_con-v-reform_orderB_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:24:18.032273+00:00,2024_con-v-ld_orderA_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:24:33.359297+00:00,2024_con-v-ld_orderB_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:24:50.404083+00:00,2024_con-v-green_orderA_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:25:06.087706+00:00,2024_con-v-green_orderB_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:25:45.630854+00:00,2024_reform-v-ld_orderA_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:26:05.231918+00:00,2024_reform-v-ld_orderB_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:26:22.534849+00:00,2024_reform-v-green_orderA_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:26:41.813162+00:00,2024_reform-v-green_orderB_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:27:07.624946+00:00,2024_ld-v-green_orderA_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:27:39.624064+00:00,2024_ld-v-green_orderB_bidirectional_mft_neutral_bidirectional_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:28:02.687965+00:00,2024_lab-v-con_orderA_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:28:22.531395+00:00,2024_lab-v-con_orderB_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:28:47.547254+00:00,2024_lab-v-reform_orderA_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:29:15.049308+00:00,2024_lab-v-reform_orderB_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:29:46.342390+00:00,2024_lab-v-ld_orderA_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:30:11.341283+00:00,2024_lab-v-ld_orderB_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:30:34.292723+00:00,2024_lab-v-green_orderA_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:30:56.785601+00:00,2024_lab-v-green_orderB_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:31:25.636737+00:00,2024_con-v-reform_orderA_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:31:46.620331+00:00,2024_con-v-reform_orderB_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:32:12.780543+00:00,2024_con-v-ld_orderA_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:32:41.240186+00:00,2024_con-v-ld_orderB_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:33:05.366464+00:00,2024_con-v-green_orderA_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:33:29.156948+00:00,2024_con-v-green_orderB_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:33:53.580665+00:00,2024_reform-v-ld_orderA_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:34:21.486778+00:00,2024_reform-v-ld_orderB_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:34:38.960220+00:00,2024_reform-v-green_orderA_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:34:55.188075+00:00,2024_reform-v-green_orderB_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:35:15.698552+00:00,2024_ld-v-green_orderA_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:35:34.250618+00:00,2024_ld-v-green_orderB_bidirectional_mft_neutral_bidirectional_mft_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:35:52.127734+00:00,2024_lab-v-con_orderA_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:36:08.789893+00:00,2024_lab-v-con_orderB_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:36:39.038723+00:00,2024_lab-v-reform_orderA_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:36:58.638287+00:00,2024_lab-v-reform_orderB_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:37:18.406809+00:00,2024_lab-v-ld_orderA_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:37:40.048336+00:00,2024_lab-v-ld_orderB_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:37:49.799969+00:00,2024_lab-v-green_orderA_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:38:04.075732+00:00,2024_lab-v-green_orderB_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:38:26.197572+00:00,2024_con-v-reform_orderA_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:38:46.205315+00:00,2024_con-v-reform_orderB_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:38:59.806380+00:00,2024_con-v-ld_orderA_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:39:20.062074+00:00,2024_con-v-ld_orderB_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:39:32.920026+00:00,2024_con-v-green_orderA_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:39:48.975797+00:00,2024_con-v-green_orderB_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:40:09.522788+00:00,2024_reform-v-ld_orderA_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:40:37.422807+00:00,2024_reform-v-ld_orderB_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:40:51.088726+00:00,2024_reform-v-green_orderA_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:41:10.750012+00:00,2024_reform-v-green_orderB_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:41:30.377605+00:00,2024_ld-v-green_orderA_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:41:50.884112+00:00,2024_ld-v-green_orderB_bidirectional_mft_neutral_bidirectional_mft_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:42:20.957616+00:00,2024_lab-v-con_orderA_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:42:41.348672+00:00,2024_lab-v-con_orderB_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:42:53.996659+00:00,2024_lab-v-reform_orderA_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:43:16.784379+00:00,2024_lab-v-reform_orderB_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:43:34.676501+00:00,2024_lab-v-ld_orderA_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:43:55.751144+00:00,2024_lab-v-ld_orderB_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:44:17.042198+00:00,2024_lab-v-green_orderA_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:44:38.242687+00:00,2024_lab-v-green_orderB_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:44:58.550921+00:00,2024_con-v-reform_orderA_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:45:22.173771+00:00,2024_con-v-reform_orderB_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:45:59.204396+00:00,2024_con-v-ld_orderA_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:46:29.238721+00:00,2024_con-v-ld_orderB_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:46:50.605396+00:00,2024_con-v-green_orderA_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:47:14.859759+00:00,2024_con-v-green_orderB_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:47:43.089531+00:00,2024_reform-v-ld_orderA_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:48:08.741106+00:00,2024_reform-v-ld_orderB_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:48:44.844962+00:00,2024_reform-v-green_orderA_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:49:21.635389+00:00,2024_reform-v-green_orderB_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:49:49.037276+00:00,2024_ld-v-green_orderA_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:50:17.574812+00:00,2024_ld-v-green_orderB_axis_neutral_axis_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:50:41.402107+00:00,2024_lab-v-con_orderA_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:51:03.802217+00:00,2024_lab-v-con_orderB_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:51:24.604480+00:00,2024_lab-v-reform_orderA_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:51:44.342756+00:00,2024_lab-v-reform_orderB_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:52:03.507418+00:00,2024_lab-v-ld_orderA_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:52:23.058879+00:00,2024_lab-v-ld_orderB_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:52:43.552440+00:00,2024_lab-v-green_orderA_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:53:10.301378+00:00,2024_lab-v-green_orderB_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:53:33.954276+00:00,2024_con-v-reform_orderA_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:53:59.109730+00:00,2024_con-v-reform_orderB_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:54:15.946161+00:00,2024_con-v-ld_orderA_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:54:40.765093+00:00,2024_con-v-ld_orderB_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:55:04.148009+00:00,2024_con-v-green_orderA_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:55:20.432521+00:00,2024_con-v-green_orderB_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:55:36.703327+00:00,2024_reform-v-ld_orderA_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:55:50.888409+00:00,2024_reform-v-ld_orderB_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:56:06.098248+00:00,2024_reform-v-green_orderA_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:56:25.663424+00:00,2024_reform-v-green_orderB_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:56:49.513256+00:00,2024_ld-v-green_orderA_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:57:14.229916+00:00,2024_ld-v-green_orderB_axis_neutral_axis_bes_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:57:42.312826+00:00,2024_lab-v-con_orderA_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:58:08.100368+00:00,2024_lab-v-con_orderB_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:58:31.725724+00:00,2024_lab-v-reform_orderA_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:58:51.176288+00:00,2024_lab-v-reform_orderB_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:59:09.336378+00:00,2024_lab-v-ld_orderA_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:59:32.980427+00:00,2024_lab-v-ld_orderB_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:59:47.922910+00:00,2024_lab-v-green_orderA_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T04:59:59.741548+00:00,2024_lab-v-green_orderB_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:00:15.441754+00:00,2024_con-v-reform_orderA_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:00:40.995878+00:00,2024_con-v-reform_orderB_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:00:55.785139+00:00,2024_con-v-ld_orderA_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:01:11.172134+00:00,2024_con-v-ld_orderB_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:01:28.517635+00:00,2024_con-v-green_orderA_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:01:44.169638+00:00,2024_con-v-green_orderB_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:02:01.478073+00:00,2024_reform-v-ld_orderA_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:02:19.083391+00:00,2024_reform-v-ld_orderB_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:02:41.532970+00:00,2024_reform-v-green_orderA_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:02:55.021460+00:00,2024_reform-v-green_orderB_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:03:20.067799+00:00,2024_ld-v-green_orderA_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:03:41.382460+00:00,2024_ld-v-green_orderB_axis_neutral_axis_both_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:04:03.404084+00:00,2024_lab-v-con_orderA_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:04:23.317512+00:00,2024_lab-v-con_orderB_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:04:40.194375+00:00,2024_lab-v-reform_orderA_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:04:59.047718+00:00,2024_lab-v-reform_orderB_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:05:23.531212+00:00,2024_lab-v-ld_orderA_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:05:48.512015+00:00,2024_lab-v-ld_orderB_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:06:13.270944+00:00,2024_lab-v-green_orderA_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:06:26.784057+00:00,2024_lab-v-green_orderB_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:06:42.436641+00:00,2024_con-v-reform_orderA_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:07:01.724511+00:00,2024_con-v-reform_orderB_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:07:24.817134+00:00,2024_con-v-ld_orderA_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:07:51.679589+00:00,2024_con-v-ld_orderB_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:08:04.853018+00:00,2024_con-v-green_orderA_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:08:19.430177+00:00,2024_con-v-green_orderB_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:08:38.422021+00:00,2024_reform-v-ld_orderA_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:08:51.074263+00:00,2024_reform-v-ld_orderB_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:09:03.900277+00:00,2024_reform-v-green_orderA_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:09:15.750886+00:00,2024_reform-v-green_orderB_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:09:30.969594+00:00,2024_ld-v-green_orderA_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:09:53.488496+00:00,2024_ld-v-green_orderB_baseline_framing_preserving_baseline_noprofile_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:10:13.531933+00:00,2024_lab-v-con_orderA_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:10:30.966482+00:00,2024_lab-v-con_orderB_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:10:52.173597+00:00,2024_lab-v-reform_orderA_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:11:12.099626+00:00,2024_lab-v-reform_orderB_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:11:37.954930+00:00,2024_lab-v-ld_orderA_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:11:57.260871+00:00,2024_lab-v-ld_orderB_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:12:29.188998+00:00,2024_lab-v-green_orderA_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:12:48.365652+00:00,2024_lab-v-green_orderB_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:13:05.753483+00:00,2024_con-v-reform_orderA_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:13:27.182742+00:00,2024_con-v-reform_orderB_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:13:51.997641+00:00,2024_con-v-ld_orderA_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:14:13.857875+00:00,2024_con-v-ld_orderB_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:14:33.571334+00:00,2024_con-v-green_orderA_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:14:53.547586+00:00,2024_con-v-green_orderB_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:15:15.778624+00:00,2024_reform-v-ld_orderA_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:15:34.248596+00:00,2024_reform-v-ld_orderB_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:16:10.614383+00:00,2024_reform-v-green_orderA_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
2026-09-01T05:16:32.982559+00:00,2024_reform-v-green_orderB_explicit_mft_framing_preserving_explicit_mft_ipsos_blind_gpt-5_run0,gpt-5,comparisons
